national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
19,4.0,0,0,0,0,2,5,8,15,0,0,0,0.77,0.8,0,0,0,0,1,0,0
3,8.0,0,0,1,2,0,0,2,3,0,0,0,1.0,0.92,0,0,0,0,1,0,0
0,2.0,0,15,15,15,0,0,0,0,0,0,0,0.1,0.05,0,1,0,0,1,0,1
7,12.0,0,0,0,0,0,0,1,2,2,0,0,0.93,0.94,0,0,0,0,1,0,0
745,8.0,363,952,2128,3192,314,1048,2032,2984,294,0,0,0.22,0.13,0,0,0,0,1,0,0
12,2.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
123,8.0,0,65,113,161,23,109,185,262,30,0,0,0.97,0.95,0,0,0,0,1,0,0
0,2.0,9,0,6,8,0,0,0,0,0,0,0,0.97,0.94,0,1,0,0,1,0,0
103,8.0,5,0,40,80,8,29,73,107,28,0,0,1.0,0.99,0,0,0,0,1,0,0
9,4.0,0,0,0,0,0,0,1,1,0,0,0,0.77,0.8,0,0,0,0,1,0,0
62,8.0,0,0,0,0,0,1,2,4,2,0,0,0.99,0.99,0,0,0,0,1,0,0
952,8.0,0,0,0,0,0,2,7,13,0,0,0,0.99,0.99,0,0,0,0,1,0,0
12,8.0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.53,0,0,0,1,1,0,0
2,9.0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.41,0,0,0,0,1,0,0
150,4.0,100,0,80,160,91,191,336,490,0,0,0,0.77,0.8,0,0,0,0,1,0,0
1094,8.0,0,0,0,0,68,194,360,591,127,0,0,0.97,0.91,0,0,0,0,1,0,0
305,8.0,360,54,414,576,29,303,667,994,49,0,0,0.83,0.62,0,0,0,0,1,0,0
4,2.0,0,0,0,0,0,0,0,0,1,0,0,0.33,0.6,0,1,0,1,1,0,0
8,2.0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.16,0,1,0,0,1,0,0
4540,22.0,190,800,800,800,161,378,739,1924,109,0,0,0.69,0.68,0,0,0,1,1,0,0
4,8.0,0,0,0,0,0,0,0,0,1,0,0,0.46,0.35,0,0,0,0,1,0,0
11,2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.26,0,0,0,0,1,0,0
80,8.0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.74,0,0,0,1,1,0,0
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.77,0,0,0,0,1,0,0
4,8.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.64,0,0,0,0,1,0,0
2,2.0,0,1,2,3,0,1,1,2,0,0,0,1.0,0.99,0,1,0,0,1,0,0
23452,2.0,750,0,3000,12000,989,14960,23756,27380,1774,0,0,1.0,0.99,0,0,0,1,1,0,0
20,4.0,0,0,0,0,0,0,0,0,1,0,0,0.77,0.8,0,0,0,0,1,0,0
100,8.0,0,0,0,110,4,28,55,87,20,0,0,0.97,0.95,0,0,0,1,1,0,0
20,8.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.97,0,0,0,0,1,0,0
1884,8.0,6,675,675,675,26,65,129,218,38,0,0,0.9,0.92,0,0,0,0,1,0,0
9,8.0,0,0,0,0,1,1,5,7,0,0,0,0.93,0.91,0,0,0,0,1,0,0
1,9.0,0,6,6,6,1,2,3,7,0,0,0,0.69,0.68,0,0,0,0,1,0,0
10372,2.0,0,0,0,162,23,65,118,184,13,0,0,0.58,0.83,0,0,0,0,1,0,0
3,9.0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.74,0,0,0,0,1,0,0
63,8.0,0,28,70,112,10,35,81,113,12,0,0,0.72,0.76,0,0,0,0,1,0,0
8,4.0,3,5,13,21,1,4,10,15,0,0,0,0.77,0.8,0,0,0,0,1,0,0
935,8.0,53,1662,3306,4950,543,1433,2902,4611,105,0,0,0.98,0.94,0,0,0,0,1,0,0
33,8.0,1,32,53,67,5,27,44,84,23,0,0,0.99,0.97,0,0,0,0,1,0,0
6712,2.0,184,4650,10850,13950,214,538,13697,47136,1149,0,0,0.99,0.99,2,0,0,0,1,0,0
11,12.0,8,0,0,0,0,0,0,0,1,0,0,0.63,0.63,0,1,0,0,1,0,0
116,3.0,1,0,120,120,16,60,102,147,15,0,0,0.5,0.39,0,0,0,0,1,0,0
1998,8.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,1,1,0,0
169,8.0,0,50,150,250,29,86,175,283,29,0,0,0.69,0.68,0,0,0,0,1,0,0
29,9.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
1,8.0,0,3,4,6,0,2,2,4,0,0,0,0.48,0.53,0,0,0,0,1,0,0
153,8.0,0,66,66,168,20,58,139,189,25,0,0,0.94,0.98,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,0,0,1,0,0,0,0.75,0.74,0,0,0,0,1,0,0
5,2.0,0,0,0,0,0,1,1,1,1,0,0,0.84,0.8,0,0,0,0,1,0,0
42,8.0,0,0,0,0,0,3,3,3,0,0,0,0.91,0.92,0,0,0,0,1,0,0
65,12.0,9,49,118,202,35,75,163,233,16,0,0,0.99,0.99,0,0,0,0,1,0,0
50,8.0,1,100,100,200,4,29,80,127,17,0,0,0.97,0.88,0,0,0,0,1,0,0
4,8.0,0,0,0,0,3,12,27,38,0,0,0,0.86,0.92,0,0,0,0,1,0,0
12,8.0,0,0,0,0,1,3,6,7,0,0,0,0.98,0.99,0,0,0,0,1,0,0
1,9.0,0,0,0,0,0,0,0,0,2,0,0,0.69,0.68,0,0,0,0,1,0,0
4880,52.0,0,0,0,0,0,10,16,32,0,0,0,0.64,0.8,0,1,0,0,0,0,0
13,2.0,0,0,0,0,1,2,4,4,0,0,0,1.0,0.99,0,0,0,0,1,0,0
10,2.0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.91,0,1,0,1,1,0,0
767,2.0,0,0,0,0,0,2,13,17,0,0,0,0.79,0.83,0,0,0,0,1,0,0
0,8.0,4,0,0,2,0,2,2,2,0,0,0,0.6,0.43,0,0,0,0,1,0,0
-4,8.0,0,24,41,50,3,6,19,32,5,0,1,0.77,0.74,4,0,0,0,1,0,1
0,0.0,0,16,27,36,0,0,0,0,1,0,0,0.0,0.0,0,1,0,1,1,0,0
74,8.0,1,0,48,48,3,23,48,80,72,0,0,0.27,0.2,0,0,0,0,1,0,0
32,8.0,0,0,0,0,0,8,25,32,3,0,0,0.75,0.79,0,0,0,0,1,0,0
8,12.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,0,0,0,1,0,0
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.92,0,0,0,0,1,0,0
2,2.0,0,2,4,7,1,1,4,10,0,0,0,0.99,0.97,0,0,0,0,1,0,0
5,8.0,0,3,6,15,9,10,21,25,0,0,0,0.84,0.48,0,0,0,0,1,0,0
32,8.0,0,0,0,0,0,0,2,5,0,0,0,0.99,0.94,0,0,0,0,1,0,0
219,52.0,0,0,0,0,2,7,11,24,1,0,0,0.83,0.89,0,1,0,0,1,0,0
76,9.0,0,0,0,0,0,0,0,1,0,0,0,0.99,0.98,0,0,0,0,1,0,0
5,8.0,0,0,0,0,0,1,1,1,0,0,0,0.78,0.82,0,0,0,0,1,0,0
66,2.0,12,72,140,216,25,87,165,222,35,0,0,1.0,0.99,0,0,0,0,1,0,0
1399,8.0,0,0,0,0,0,14,27,30,3,0,0,-99.0,-99.0,0,0,0,1,1,0,0
0,12.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,1,0,0,1,0,0
12,8.0,0,0,0,0,0,0,1,1,1,0,0,0.99,0.99,0,0,0,1,1,0,0
15,2.0,0,0,0,0,1,6,15,22,1,0,0,0.34,0.68,0,0,0,0,1,0,0
5,8.0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.46,0,1,0,0,1,0,0
5004,8.0,2400,11328,21216,30144,3772,12576,26620,38432,2804,0,0,0.92,0.92,0,0,0,0,1,0,0
36,8.0,55,142,286,436,34,148,272,383,0,0,0,0.98,0.98,0,0,0,0,1,0,0
90,9.0,3,0,22,50,16,34,77,127,29,0,0,0.91,0.74,0,0,0,0,1,0,0
13,8.0,0,0,0,4,0,4,6,9,0,0,0,0.19,0.16,0,0,0,0,1,0,0
109,9.0,1,0,0,0,2,8,20,36,12,0,0,0.85,0.83,0,0,0,0,1,0,0
14,10.0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.88,0,1,0,0,1,0,0
39,4.0,0,0,0,0,0,0,4,7,2,0,0,0.82,0.87,0,1,0,1,1,0,0
0,8.0,0,11,11,11,0,0,0,0,0,0,0,0.81,0.83,0,1,0,0,1,0,0
8,8.0,1,6,6,6,3,5,9,12,0,0,0,0.61,0.62,0,0,0,0,1,0,0
30,8.0,83,8,84,142,21,115,191,246,21,0,0,0.84,0.91,0,0,0,0,1,0,0
217,52.0,0,0,0,0,0,0,2,2,1,0,0,0.0,0.15,0,1,0,1,1,0,0
5,8.0,0,0,0,1,0,0,2,5,0,0,0,0.96,0.94,0,0,0,0,1,0,0
92,8.0,4,0,35,35,13,35,60,110,35,0,0,0.53,0.48,0,0,0,0,1,0,0
0,8.0,0,4,4,4,0,0,1,1,0,0,0,0.78,0.82,0,0,0,1,1,0,0
23,12.0,0,0,0,0,0,1,1,3,0,0,0,1.0,0.98,0,0,0,0,1,0,0
5,2.0,0,0,2,4,2,5,7,8,0,0,0,0.78,0.82,0,1,0,0,1,0,0
20,2.0,18,54,126,198,8,20,43,51,8,0,0,0.98,0.98,0,1,0,0,1,0,0
13,8.0,6,0,0,0,5,23,40,48,14,0,0,0.95,0.97,0,0,0,0,1,0,0
1,8.0,0,11,24,31,2,6,9,16,0,0,0,0.82,0.87,0,0,0,0,1,0,0
4,8.0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.53,0,0,0,1,1,0,0
3,9.0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.83,0,0,0,0,1,0,0
858,8.0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.62,0,0,0,0,1,0,0
58,8.0,0,0,0,0,3,4,9,14,1,0,0,0.96,0.98,0,0,0,0,1,0,0
75,9.0,0,43,80,117,10,37,69,84,0,0,0,0.85,0.83,0,0,0,0,1,0,0
126,8.0,0,0,0,0,4,21,39,60,1,0,0,0.75,0.86,0,0,0,1,1,0,0
69,2.0,0,10,18,26,23,47,92,175,7,0,0,0.95,0.88,0,0,0,0,1,0,0
1398,8.0,543,3940,7700,12450,1345,4483,8825,12306,1233,0,0,0.98,0.94,0,0,0,1,1,0,0
11,4.0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,1,0,0,1,0,0
6,4.0,1,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,1,0,0,1,0,0
28,8.0,3,17,44,90,15,43,83,116,5,0,0,0.87,0.55,0,0,0,0,1,0,0
460,8.0,12,92,276,368,72,217,442,702,69,0,0,0.79,0.79,0,0,0,0,1,0,0
87,8.0,3,0,0,0,6,17,39,62,18,0,0,1.0,0.99,0,0,0,0,1,0,0
8,8.0,0,6,17,23,7,13,28,50,4,0,0,0.96,0.94,0,0,0,0,1,0,1
61,8.0,0,0,0,0,4,14,19,19,0,0,0,0.97,0.96,0,0,0,0,1,0,0
39,2.0,0,0,0,0,0,3,3,4,0,0,0,0.66,0.6,0,0,0,0,1,0,0
7,8.0,0,0,0,0,0,0,3,5,1,0,0,0.74,0.76,0,0,0,0,1,0,0
12,2.0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.56,0,1,0,0,1,0,0
0,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,1,2,0,0,0.96,0.97,0,0,0,0,1,0,0
134,9.0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,0,0,0,1,0,0
0,8.0,1,6,6,6,0,4,9,12,0,0,1,0.9,0.89,0,0,0,0,1,0,1
0,10.0,2,0,0,1,0,0,2,2,0,0,0,0.89,0.9,0,0,0,0,1,0,1
500,12.0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.86,0,0,0,1,1,0,0
12,4.0,1,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,1,0,0,1,0,0
253,2.0,0,0,0,0,25,124,206,287,36,0,0,0.38,0.64,0,0,0,0,1,0,0
5,12.0,0,0,0,0,0,1,2,2,0,0,0,0.82,0.79,0,0,0,0,1,0,0
10,8.0,0,10,10,20,5,12,24,29,0,0,0,0.99,0.98,0,0,0,0,1,0,0
6,2.0,0,0,0,0,2,2,2,2,0,0,0,0.98,0.95,0,1,0,0,1,0,0
2,8.0,0,0,0,0,0,0,0,0,1,0,0,0.73,0.69,0,0,0,0,1,0,0
26,8.0,0,66,116,116,9,26,45,89,13,0,0,0.97,0.89,0,0,0,1,1,0,0
1,4.0,0,0,0,0,0,1,1,1,0,0,0,0.77,0.8,0,1,0,0,1,0,0
559,8.0,0,0,0,34,46,157,302,491,66,0,0,0.94,0.96,0,0,0,0,1,0,0
90,8.0,0,44,88,110,22,57,118,201,35,0,0,0.95,0.91,0,0,0,0,1,0,0
1,4.0,14,8,20,36,7,16,22,26,0,0,0,0.34,0.41,0,1,0,0,1,0,0
12,2.0,0,12,24,30,4,15,23,41,0,0,0,1.0,0.99,0,0,0,0,1,0,0
49,4.0,0,0,0,0,0,0,1,1,0,0,0,0.77,0.8,0,1,0,0,1,0,0
0,12.0,0,5,105,105,0,0,0,0,0,0,0,0.96,0.86,0,1,0,0,1,0,0
0,8.0,0,0,0,0,0,1,1,2,1,0,0,0.46,0.35,0,1,0,0,1,0,0
150,8.0,9,36,144,252,29,83,187,335,22,0,0,0.97,0.97,0,0,0,1,1,0,0
34,52.0,0,0,0,0,0,1,1,24,3,0,0,-99.0,-99.0,0,1,0,0,0,0,0
7,8.0,0,0,0,0,0,1,1,3,0,0,0,0.0,0.0,0,0,0,1,1,0,0
14,14.0,0,0,0,0,2,2,3,5,0,0,0,1.0,0.95,0,0,0,0,1,0,0
64,2.0,4,28,60,116,20,48,93,144,21,0,0,0.98,0.97,0,0,0,0,1,0,0
20,8.0,0,15,30,60,5,17,40,59,5,0,0,0.97,0.92,0,0,0,0,1,0,0
34,9.0,0,0,0,0,1,1,3,3,0,0,0,1.0,1.0,0,0,0,0,1,0,0
11,4.0,0,12,28,44,2,11,25,37,0,0,0,0.95,0.94,0,0,0,0,1,0,0
240,12.0,5,108,216,324,50,150,295,468,42,0,0,1.0,0.99,0,0,0,0,1,0,0
127,8.0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0,1,0,0,1,0,0
12,8.0,0,28,60,96,7,24,56,69,0,0,0,0.98,0.98,0,0,0,0,1,0,0
20,8.0,7,16,31,51,3,20,36,49,32,0,0,0.43,0.46,0,0,0,0,1,0,0
3330,2.0,1180,4400,8000,10700,1030,5073,9043,13473,1177,0,0,0.91,0.86,0,0,0,1,1,0,0
4950,52.0,0,0,0,0,0,0,0,5,0,0,0,0.96,0.86,0,1,0,0,0,0,0
10,8.0,0,9,24,26,3,6,6,6,1,0,0,0.93,0.96,0,0,0,0,1,0,0
132,8.0,124,180,360,630,53,206,455,623,105,0,0,0.76,0.8,0,0,0,0,1,0,0
31,12.0,0,6,15,33,0,6,29,53,0,0,6,0.07,0.27,0,0,0,0,1,0,0
150,4.0,150,150,300,450,27,85,162,237,0,0,0,0.77,0.8,0,0,0,0,1,0,0
0,2.0,0,11,11,11,0,0,0,0,0,0,0,0.87,0.95,0,1,0,0,1,0,0
27,16.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,1,0,0
0,2.0,0,24,42,47,0,0,0,0,5,0,0,0.99,0.99,0,0,0,0,1,0,0
8,8.0,0,0,0,0,1,4,5,6,1,0,0,0.6,0.57,0,0,0,0,1,0,0
65,8.0,0,925,925,925,7,31,63,101,7,0,0,0.58,0.68,0,0,0,0,1,0,0
2010,13.0,0,0,0,0,0,20,40,80,5,0,0,1.0,0.93,0,1,0,0,1,0,0
26,8.0,3,27,45,69,9,21,38,57,15,0,0,0.81,0.89,0,0,0,0,1,0,0
122,8.0,7,66,132,198,54,92,154,221,67,0,0,0.85,0.94,0,0,0,0,1,0,0
15,8.0,0,20,35,60,7,23,47,87,0,0,0,0.96,0.94,0,0,0,0,1,0,0
184,12.0,1,0,0,0,3,19,43,67,19,0,0,0.98,0.95,0,0,0,0,1,0,0
11,8.0,2,2,12,18,2,7,19,26,8,0,0,0.88,0.7,0,0,0,1,1,0,0
8,8.0,0,0,0,0,0,0,1,2,0,0,0,0.75,0.74,0,1,0,0,1,0,0
242,2.0,5,0,0,0,11,28,63,78,22,0,0,1.0,0.99,0,0,0,0,1,0,0
538,52.0,3,0,0,0,17,57,108,171,27,0,0,1.0,0.99,0,1,0,0,1,0,0
147,12.0,0,0,0,0,0,1,5,6,11,0,0,0.98,0.95,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,0,0,0,1,0,0
1,12.0,0,17,28,40,9,16,32,47,0,0,0,0.82,0.79,0,0,0,0,1,0,0
388,2.0,13,0,0,0,31,84,114,145,29,0,0,0.45,0.27,0,1,0,0,1,0,0
11,3.0,0,6,8,12,6,18,53,71,13,0,0,0.99,0.98,0,0,0,0,1,0,0
5,8.0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.89,0,0,0,0,1,0,0
20,3.0,1,4,15,27,6,11,19,23,1,0,0,0.94,0.94,0,0,0,0,1,0,0
34,8.0,0,0,0,0,0,1,1,1,1,0,0,0.42,0.46,0,0,0,0,1,0,0
86,4.0,46,107,242,323,42,117,220,333,30,0,0,0.79,0.66,0,0,0,0,1,0,0
39,2.0,0,0,0,10,2,11,80,96,0,0,0,0.94,0.95,0,0,0,0,1,0,0
63,8.0,9,44,92,140,13,51,98,158,36,0,0,0.88,0.74,0,0,0,0,1,0,0
0,2.0,0,6,6,6,0,0,0,0,0,0,0,0.31,0.34,0,1,0,0,1,0,0
36,8.0,0,0,0,0,0,2,3,3,1,0,0,0.99,0.95,0,0,0,0,1,0,0
41,8.0,37,372,552,804,58,209,391,626,134,0,36,0.94,0.94,2,0,0,1,1,0,0
23,2.0,0,30,30,60,1,10,15,27,4,0,0,1.0,0.52,0,1,0,0,1,0,0
33,8.0,0,0,0,20,0,4,11,21,0,0,0,0.96,0.96,0,0,0,0,1,0,0
1039,12.0,0,10800,10800,10800,145,260,270,270,451,0,0,0.97,0.91,0,0,0,0,1,0,0
1,4.0,1,0,1,1,0,1,1,2,0,0,0,0.77,0.8,0,0,0,0,1,0,0
778,8.0,68,378,861,1413,225,626,1227,2038,143,0,0,0.96,0.93,0,0,0,0,1,0,0
6,8.0,0,0,3,6,0,4,5,7,4,0,0,0.43,0.46,0,0,0,0,1,0,0
24,4.0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.93,0,1,0,0,1,0,0
0,12.0,1,4,7,10,1,3,5,8,0,0,0,0.82,0.79,0,0,0,0,1,0,1
40320,16.0,0,0,0,0,0,4,9,25,2,0,0,-99.0,-99.0,0,1,0,0,0,0,0
19,4.0,0,0,0,0,0,6,13,19,0,0,0,0.77,0.8,0,0,0,0,1,0,0
4,4.0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,0,0,0,1,0,0
1530,8.0,6000,14400,26000,43200,4070,15180,29785,44727,7458,0,0,0.82,0.91,22,0,0,1,1,0,0
45,16.0,0,0,0,0,19,46,85,106,2,0,0,-99.0,-99.0,0,1,0,0,1,0,0
913,4.0,135,1875,3750,3750,560,1053,1851,2770,422,0,0,0.97,0.91,0,0,0,0,1,0,0
7,2.0,0,10,10,10,0,0,0,0,0,0,0,0.98,0.99,0,1,0,0,1,0,0
4995,52.0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.86,0,1,0,0,0,0,0
0,2.0,0,39,77,94,0,0,0,0,0,0,0,0.07,0.07,0,0,0,1,1,0,0
12,4.0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,1,0,0,1,0,0
955,12.0,0,0,0,0,0,75,205,260,0,0,0,0.0,0.02,0,0,0,0,1,0,0
13,8.0,0,0,0,0,0,0,0,1,0,0,0,0.79,0.42,0,0,0,1,1,0,0
1,4.0,3,2,7,7,1,2,3,3,0,0,0,0.77,0.8,0,0,0,0,1,0,0
11,4.0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,0,0,0,1,0,0
16,12.0,0,0,0,0,0,3,3,3,0,0,0,0.77,0.78,0,0,0,0,1,0,0
22,8.0,7,0,0,0,2,5,7,13,2,0,0,0.99,0.99,0,0,0,0,1,0,0
75,12.0,3,0,8,40,7,24,43,79,19,0,0,1.0,0.99,0,0,0,0,1,0,0
265,52.0,6,0,0,0,10,26,52,87,7,0,0,1.0,0.99,0,1,0,0,1,0,0
13,2.0,0,0,0,0,0,0,4,4,0,0,0,1.0,0.9,0,1,0,0,1,0,0
24,2.0,0,0,50,50,0,0,0,0,0,0,0,0.2,0.07,0,1,0,0,1,0,0
57,8.0,0,576,768,960,61,184,519,589,101,0,0,0.0,0.0,3,0,0,0,1,0,1
18,2.0,0,0,0,0,1,1,2,3,0,0,0,0.47,0.39,0,1,0,0,1,0,0
50,2.0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.26,0,0,0,0,1,0,0
2,16.0,0,0,0,0,0,0,0,0,2,0,0,0.44,0.46,0,0,0,0,1,0,0
2,16.0,0,0,0,0,0,0,0,0,1,0,0,0.44,0.46,0,0,0,0,1,0,0
64,4.0,20,0,0,0,4,30,47,53,0,0,0,0.77,0.8,0,1,0,0,1,0,0
14,8.0,0,0,0,0,1,2,4,4,0,0,0,0.91,0.91,0,1,0,0,1,0,0
132,8.0,26,124,178,241,38,116,234,406,147,0,0,1.0,0.96,0,0,0,0,1,0,0
0,9.0,6,21,29,47,7,27,42,62,0,0,0,0.99,0.98,0,0,0,0,1,0,0
33,8.0,0,0,0,0,0,1,3,4,0,0,0,0.95,0.97,0,0,0,0,1,0,0
234,8.0,0,0,0,0,3,10,31,46,4,0,0,0.18,0.33,0,0,0,1,1,0,0
171,8.0,0,0,0,0,0,0,4,10,0,0,0,0.0,0.12,0,0,0,0,1,0,0
127,2.0,0,0,0,0,0,0,0,0,2,0,0,0.9,0.83,0,1,0,0,1,0,0
26,9.0,0,0,13,13,1,1,8,16,3,0,0,0.91,0.74,0,0,0,0,1,0,0
239,8.0,0,72,252,402,39,136,331,533,62,0,0,1.0,0.97,0,0,0,0,1,0,0
227,8.0,238,510,1020,1598,170,537,1031,1538,313,0,34,0.89,0.82,9,0,0,0,1,0,0
5939,13.0,19,0,0,0,91,387,737,1054,145,0,0,1.0,0.93,0,0,0,0,1,0,0
6,4.0,1,0,0,0,0,0,0,0,0,0,0,0.22,0.11,0,1,0,0,1,0,0
7,8.0,6,59,125,167,8,39,87,139,16,0,0,0.43,0.46,0,0,0,0,1,0,0
43,2.0,0,0,0,0,0,0,0,1,0,0,0,0.94,0.97,0,1,0,0,1,0,0
601,2.0,171,795,1605,2460,256,606,941,1107,273,0,0,0.9,0.93,0,1,0,0,1,0,0
32,8.0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.81,0,0,0,0,1,0,0
8,4.0,0,0,0,0,0,0,0,2,0,0,0,0.77,0.8,0,0,0,0,1,0,0
20,2.0,0,0,0,0,0,0,10,10,0,0,0,0.66,0.6,0,0,0,0,1,0,0
69,5.0,0,0,90,90,4,16,34,40,5,0,0,1.0,1.0,0,1,0,0,1,0,0
0,12.0,0,204,204,204,0,0,0,0,0,0,0,0.96,0.86,0,1,0,1,1,0,0
53,3.0,0,48,112,208,24,78,125,159,0,0,0,0.99,0.99,0,0,0,0,1,0,0
37,12.0,0,0,0,0,1,2,5,7,2,0,0,0.62,0.73,0,0,0,0,1,0,0
60,12.0,0,0,0,0,4,19,31,43,0,0,0,0.83,0.74,0,0,0,1,1,0,0
7,16.0,0,0,0,0,1,1,1,1,1,0,0,-99.0,-99.0,0,0,0,1,0,0,0
3,8.0,0,0,0,1,0,0,1,2,0,0,0,0.82,0.78,0,0,0,0,1,0,0
12,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.99,0,0,0,0,1,0,0
12,8.0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.98,0,1,0,1,1,0,0
320,0.0,0,0,0,0,4,11,22,34,1,0,0,0.0,0.0,0,0,0,1,1,0,0
93,2.0,0,0,0,0,1,2,5,7,2,0,0,0.99,0.98,0,0,0,0,1,0,0
14,8.0,10,32,56,88,9,30,51,78,0,0,0,0.48,0.53,0,0,0,0,1,0,0
4,10.0,0,0,0,0,0,0,2,2,2,0,0,0.85,0.88,0,0,0,0,1,0,0
15,2.0,0,0,0,0,0,1,1,1,0,0,0,0.97,0.98,0,0,0,0,1,0,0
26,12.0,0,0,0,0,3,3,6,9,4,0,0,0.98,0.98,0,0,0,0,1,0,0
499,12.0,0,0,0,0,3,9,13,23,2,0,0,0.93,0.88,0,0,0,1,1,0,0
1804,8.0,558,2600,4200,5400,524,1515,3111,5697,682,0,0,1.0,0.99,0,0,0,0,1,0,0
82,4.0,21,22,83,114,10,55,166,210,30,0,0,0.77,0.8,0,0,0,0,1,0,0
20,4.0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,0,0,0,1,0,0
0,8.0,0,2,3,4,1,2,3,3,0,0,0,0.96,0.97,0,0,0,0,1,0,1
82,9.0,0,33,93,143,21,62,120,206,24,0,0,0.93,0.97,0,0,0,0,1,0,0
53,8.0,0,0,0,0,0,0,0,0,1,0,0,0.81,0.83,0,0,0,1,1,0,0
7,4.0,0,0,0,0,0,1,1,2,0,0,0,0.77,0.8,0,0,0,0,1,0,0
4,12.0,0,14,16,24,2,10,15,24,0,0,0,0.82,0.79,0,0,0,0,1,0,0
7,8.0,0,0,0,0,1,1,1,1,0,0,0,0.7,0.75,0,0,0,0,1,0,0
4,10.0,1,0,2,2,0,0,0,0,0,0,0,0.85,0.88,0,1,0,0,1,0,0
1940,52.0,0,0,0,0,3,14,29,44,3,0,0,0.96,0.96,0,1,0,1,0,0,0
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.53,0,0,0,1,1,0,0
8,8.0,0,0,0,0,0,4,6,9,2,0,0,1.0,1.0,0,0,0,1,1,0,0
12,8.0,0,0,0,4,2,2,9,19,0,0,0,0.92,0.76,0,0,0,0,1,0,0
41,15.0,0,0,0,0,3,9,9,11,2,0,0,0.06,0.09,0,0,0,0,1,0,0
434,2.0,247,240,480,960,144,335,428,430,219,0,0,0.74,0.83,0,1,0,0,1,0,0
87,8.0,0,0,0,0,4,8,8,8,0,0,0,0.81,0.83,0,0,0,0,1,0,0
0,10.0,3,0,1,2,0,0,3,3,0,0,0,0.89,0.9,0,0,0,0,1,0,0
11,8.0,0,0,4,8,3,8,17,26,0,0,0,0.99,0.98,0,0,0,1,1,0,0
18,2.0,0,0,0,0,0,0,0,2,0,0,0,0.98,0.97,0,1,0,0,1,0,0
5,3.0,0,0,0,0,0,1,1,1,0,0,0,0.94,0.91,0,1,0,0,1,0,0
4,4.0,0,0,0,0,0,1,3,5,2,0,0,0.77,0.8,0,0,0,0,1,0,0
21,2.0,0,0,0,0,0,0,2,2,0,0,0,0.49,0.45,0,0,0,1,1,0,0
71,2.0,0,0,0,0,1,1,1,1,10,0,0,0.91,0.82,0,1,0,0,1,0,0
